,participant,task,trial,choice,reward,stimulus_0,stimulus_1,validities,item_type,tier
4026,41,0,90,0,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4027,41,0,91,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4028,41,0,92,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4029,41,0,93,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4030,41,0,94,1,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4031,41,0,95,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4032,42,0,0,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4033,42,0,1,0,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4034,42,0,2,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4035,42,0,3,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4036,42,0,4,1,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4037,42,0,5,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4038,42,0,6,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4039,42,0,7,1,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4040,42,0,8,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
4041,42,0,9,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4042,42,0,10,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
4043,42,0,11,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4044,42,0,12,0,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4045,42,0,13,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4046,42,0,14,0,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4047,42,0,15,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4048,42,0,16,1,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4049,42,0,17,1,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4050,42,0,18,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
4051,42,0,19,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4052,42,0,20,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4053,42,0,21,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4054,42,0,22,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4055,42,0,23,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4056,42,0,24,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4057,42,0,25,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4058,42,0,26,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4059,42,0,27,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
4060,42,0,28,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4061,42,0,29,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
4062,42,0,30,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4063,42,0,31,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4064,42,0,32,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4065,42,0,33,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4066,42,0,34,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4067,42,0,35,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4068,42,0,36,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4069,42,0,37,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4070,42,0,38,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4071,42,0,39,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4072,42,0,40,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
4073,42,0,41,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4074,42,0,42,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
4075,42,0,43,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
4076,42,0,44,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
4077,42,0,45,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4078,42,0,46,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
4079,42,0,47,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4080,42,0,48,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4081,42,0,49,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4082,42,0,50,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4083,42,0,51,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4084,42,0,52,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4085,42,0,53,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4086,42,0,54,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
4087,42,0,55,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4088,42,0,56,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
4089,42,0,57,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4090,42,0,58,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
4091,42,0,59,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4092,42,0,60,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4093,42,0,61,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4094,42,0,62,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4095,42,0,63,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
4096,42,0,64,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4097,42,0,65,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4098,42,0,66,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4099,42,0,67,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4100,42,0,68,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4101,42,0,69,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4102,42,0,70,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4103,42,0,71,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
4104,42,0,72,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4105,42,0,73,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4106,42,0,74,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4107,42,0,75,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4108,42,0,76,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4109,42,0,77,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4110,42,0,78,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4111,42,0,79,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4112,42,0,80,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4113,42,0,81,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4114,42,0,82,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4115,42,0,83,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
4116,42,0,84,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4117,42,0,85,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4118,42,0,86,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4119,42,0,87,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4120,42,0,88,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4121,42,0,89,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4122,42,0,90,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4123,42,0,91,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4124,42,0,92,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4125,42,0,93,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4126,42,0,94,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4127,42,0,95,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4128,43,0,0,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4129,43,0,1,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4130,43,0,2,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4131,43,0,3,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4132,43,0,4,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4133,43,0,5,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4134,43,0,6,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4135,43,0,7,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4136,43,0,8,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
4137,43,0,9,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4138,43,0,10,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4139,43,0,11,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4140,43,0,12,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4141,43,0,13,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4142,43,0,14,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4143,43,0,15,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
4144,43,0,16,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4145,43,0,17,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
4146,43,0,18,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
4147,43,0,19,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4148,43,0,20,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4149,43,0,21,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4150,43,0,22,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4151,43,0,23,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
4152,43,0,24,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4153,43,0,25,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4154,43,0,26,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4155,43,0,27,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4156,43,0,28,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
4157,43,0,29,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4158,43,0,30,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4159,43,0,31,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
4160,43,0,32,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
4161,43,0,33,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4162,43,0,34,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4163,43,0,35,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4164,43,0,36,0,0,[1 1 1 1],[0 0 1 1],[0.9 0.8 0.7 0.6],1,0.0
4165,43,0,37,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4166,43,0,38,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4167,43,0,39,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4168,43,0,40,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
4169,43,0,41,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
4170,43,0,42,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4171,43,0,43,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4172,43,0,44,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4173,43,0,45,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4174,43,0,46,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4175,43,0,47,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
4176,43,0,48,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4177,43,0,49,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4178,43,0,50,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4179,43,0,51,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4180,43,0,52,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4181,43,0,53,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4182,43,0,54,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4183,43,0,55,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
4184,43,0,56,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4185,43,0,57,1,0,[0 0 1 0],[1 1 1 0],[0.9 0.8 0.7 0.6],4,0.0
4186,43,0,58,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4187,43,0,59,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4188,43,0,60,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4189,43,0,61,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4190,43,0,62,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4191,43,0,63,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4192,43,0,64,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4193,43,0,65,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4194,43,0,66,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4195,43,0,67,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4196,43,0,68,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4197,43,0,69,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4198,43,0,70,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4199,43,0,71,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4200,43,0,72,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
4201,43,0,73,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4202,43,0,74,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4203,43,0,75,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4204,43,0,76,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4205,43,0,77,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4206,43,0,78,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4207,43,0,79,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4208,43,0,80,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4209,43,0,81,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4210,43,0,82,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4211,43,0,83,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4212,43,0,84,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4213,43,0,85,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4214,43,0,86,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4215,43,0,87,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4216,43,0,88,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4217,43,0,89,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4218,43,0,90,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4219,43,0,91,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4220,43,0,92,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4221,43,0,93,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4222,43,0,94,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4223,43,0,95,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
4224,44,0,0,0,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4225,44,0,1,0,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4226,44,0,2,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4227,44,0,3,1,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4228,44,0,4,1,0,[0 0 0 1],[1 0 0 0],[0.9 0.8 0.7 0.6],6,0.0
4229,44,0,5,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4230,44,0,6,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4231,44,0,7,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4232,44,0,8,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4233,44,0,9,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4234,44,0,10,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
4235,44,0,11,1,0,[0 0 0 1],[1 1 0 1],[0.9 0.8 0.7 0.6],4,0.0
4236,44,0,12,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4237,44,0,13,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4238,44,0,14,1,0,[0 0 0 0],[1 1 0 0],[0.9 0.8 0.7 0.6],4,0.0
4239,44,0,15,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4240,44,0,16,1,0,[0 1 1 1],[1 1 1 0],[0.9 0.8 0.7 0.6],6,0.0
4241,44,0,17,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4242,44,0,18,1,0,[0 1 0 0],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4243,44,0,19,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4244,44,0,20,0,0,[1 1 1 1],[0 1 0 0],[0.9 0.8 0.7 0.6],1,0.0
4245,44,0,21,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4246,44,0,22,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4247,44,0,23,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4248,44,0,24,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4249,44,0,25,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4250,44,0,26,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4251,44,0,27,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
4252,44,0,28,1,0,[0 0 1 1],[1 0 1 0],[0.9 0.8 0.7 0.6],6,0.0
4253,44,0,29,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4254,44,0,30,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4255,44,0,31,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4256,44,0,32,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4257,44,0,33,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4258,44,0,34,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4259,44,0,35,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4260,44,0,36,1,0,[0 0 1 1],[1 1 1 1],[0.9 0.8 0.7 0.6],4,0.0
4261,44,0,37,0,0,[1 0 0 0],[0 0 0 1],[0.9 0.8 0.7 0.6],3,0.0
4262,44,0,38,0,0,[1 1 1 0],[0 1 1 1],[0.9 0.8 0.7 0.6],3,0.0
4263,44,0,39,1,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4264,44,0,40,1,0,[0 0 0 0],[1 0 1 1],[0.9 0.8 0.7 0.6],4,0.0
4265,44,0,41,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4266,44,0,42,0,0,[1 0 1 1],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4267,44,0,43,1,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4268,44,0,44,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4269,44,0,45,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4270,44,0,46,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4271,44,0,47,0,0,[1 1 1 0],[0 0 1 0],[0.9 0.8 0.7 0.6],1,0.0
4272,44,0,48,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4273,44,0,49,0,0,[1 1 0 0],[0 1 0 1],[0.9 0.8 0.7 0.6],3,0.0
4274,44,0,50,0,0,[1 1 0 0],[0 0 0 0],[0.9 0.8 0.7 0.6],1,0.0
4275,44,0,51,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4276,44,0,52,0,0,[1 1 0 1],[0 0 0 1],[0.9 0.8 0.7 0.6],1,0.0
4277,44,0,53,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4278,44,0,54,1,0,[0 1 0 1],[1 1 0 0],[0.9 0.8 0.7 0.6],6,0.0
4279,44,0,55,0,0,[1 0 0 1],[0 1 1 1],[0.9 0.8 0.7 0.6],2,0.0
4280,44,0,56,1,0,[1 0 0 0],[0 1 1 0],[0.9 0.8 0.7 0.6],2,0.0
4281,44,0,57,0,0,[0 1 1 0],[1 0 0 0],[0.9 0.8 0.7 0.6],5,0.0
4282,44,0,58,0,0,[0 1 1 1],[1 0 0 1],[0.9 0.8 0.7 0.6],5,0.0
4283,44,0,59,0,0,[1 0 1 0],[0 0 1 1],[0.9 0.8 0.7 0.6],3,0.0
